NU_INSCRICAO,NU_NOTA_MT,NOTA_PROVA
dd2d48e442be679f4ea26a306395cd883b62adf9,488.97917458448984,540.5416689289019
1527819b9501e8f4e5fbc84b30f1b6e8cf382c91,495.85187059193635,540.3862487405532
6b442c9454ab62286098a6069da4871c4acb154d,487.16795346503073,540.3860819423898
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,500.17320456205294,540.2875822558246
869b7dfefe247dfa859db744c33c2678411dd945,497.24252471565796,540.2073880139975
d5b0b6b1d308bc5598d17171b63c220429d65882,517.6705266560281,540.1439599969605
9271ca950410c4b833982f6575814a1b84fa2e44,502.7564010775594,540.1018288793027
b7768c154de5b67a043e4b97c2b0f82d06830f71,508.01961769256053,540.1008431502554
4488743f01a558be08be52d224dbe36c256d85c7,509.9869570380161,539.853416296576
4d1782421e1635415765058a400cbf70e2efc504,487.01169590668314,539.846198830481
fddd0c34d10074967156596c5bb565730c0516a6,541.7695039412631,539.8055725546466
915fb7cbeff2de475c1eb5f96f52de3a3d3002c6,448.23327208647424,539.7380777389926
9890ba872b0c6ab8758117858cf59dbef7daf507,505.0263626874557,539.5265798154635
17cafdecd37633480065ba97838ed940156e0a07,476.06786759099015,539.3193907402829
f9afe2ee90b2e25158cf70cdda8bd1a23881461f,525.9864923789803,539.2770930606611
be725ab1c9a7ebcb64ca2208556f135c601c0795,468.68444874131154,538.9765091641842
2978e2b3b4792932d9265d7f4db581af88d1a921,509.2208960135977,538.5535893372183
bb5b0a151d4e722fd6fde7a53f28efd7df8da2b1,470.2157578680227,538.3473593908636
0b2bb0d770a048460635524280814fa93d61e2d9,488.38981496831946,538.2732804671389
31eb377d7afffa2ab6c04b36a18b111e69da9155,482.85315651702155,538.0199494810537
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,586.5960729598512,537.9369732266242
4af42acd39ac1a491bf4a274c7a24bf8de5d9791,479.5157760760134,537.88069792648
f49f22bbb86d432834998272529a13f15c6730dc,499.31007850196977,537.8504986196104
abae954c927448239a5e6436078f418a979b0aad,497.8199229974082,537.8152160944976
5f94bb6593b4ee1520976f24492fd47601bfd102,468.1860550982339,537.6626824090192
814e4068b1c6635a9d815252bfb52588654bfa9a,504.08619699406137,537.5389134268747
32cc6b16f9d6f2296a58e1f9bd1316520e52d352,518.6424059932824,537.5121159980806
9b5386e595946817e6da09aa3d7087d9af4178c5,482.94989878306825,537.4952091761148
5bcefda8a8272b106c13a2d20bfad5d0c565abee,493.32934871059933,537.4417186792189
088ddc3eb6216ef7b6f98db7338d0137138f889c,506.98082561444147,537.351664461269
0fd77200048ca50a61b9d8849d8d3c6aba72d878,481.88869937087827,537.3253426773938
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,497.1083033104317,537.2642771363138
33d6bf2d7496984d704a5bd9664bd48df172c074,492.5864778547008,536.972327006105
a3686e592fcfaebf248e5ca8da561a4d782628a4,600.1533788147258,536.953346328017
961f5a44f06750c88181c1809c6d002252b8d4e9,462.8008451802011,536.8669081467242
e20d5ad769143d3b4963079a512dd30b006f9221,488.16595130413793,536.799795610706
a4a26cde436605f327f4a83adb87421a01bdcec4,468.2238624495171,536.7734845093858
161dfb26aca998800deca1eeb4fbfe89a52feb49,506.98425476836064,536.2574061242935
656a22b299801bd1c20a74f7d846b57826903608,505.9271217474727,536.036320499278
543674772357cf9d8a7a8e7dfb89384af80ec30e,487.4269376124638,536.0076964607039
66866f66b96843255c05e6932cc228868d385ccb,488.8694537706542,535.9579391725679
d63de32abdd73ee99e627bacf2880ab6c1108873,607.4550239744309,535.9204830403136
1994d3531fd8176c1b69853e94526973bb8f5d13,496.8614206384251,535.9080249443119
34e1377ac6ebdeb7643597f696b75fa8ad650fcd,479.9576098884954,535.9069361586177
067c07859139fba60b96329bbba80fed79ed9535,520.2974033002595,535.6135438000741
7ac5b8119b46505883764b15158768249a19bc75,485.0662553357343,535.4570253340194
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,520.0483898402583,535.4138256686452
2feb95436ce339c2e183ce31d83b4fcbdf702933,540.912315937454,535.3939950297487
0a8d7c0dc8822a2ebfe5fde03f418a41b37ae7d6,486.2255571590493,535.2453972835378
64a758225c8fee36cfc6a33f8ce52435bee3f22b,536.669896207346,535.2437798687655
80815afce34e35e82a40ab5c949ef4218c64ffe4,489.5504251501763,535.1858357571932
9b6407639e00cd0db0932036eeb846a9f64c7fd4,490.6494940693598,534.9712840198171
e2340afbf8f44e672546d21c55a7f16918540ae5,504.88444977330363,534.9003189828486
493e19b41cfe9968dd0eaba1868bef1b3d84defc,496.35396465651905,534.7582756161482
d6fcbd5b243909efcec1164b373141a90d51a4ec,462.7576428156772,534.7117074711458
72882a9cffe151d94be90e02ce3967a91b628099,472.36502831476173,534.6995318994557
827413a533a5261ce8a163bb195dc1b1ea43aa80,484.0158568811526,534.4616733946151
42bfdf3ee1eaee7712424f0379a169b0af690487,536.6578671194486,534.4212953674615
8d9c0f51e833f4c3f095a80ef51d7b0ecce9bf9b,522.5695621898814,534.3770177685375
8298e89f71c60462bb6195411609712279447164,470.5498460277889,534.3047179127016
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,493.4898424008013,534.116145447848
7d247b0fb405158b5a44713ee2166dbf000cddde,470.4791370340556,534.0892772478254
a465af361b68bd536dd8bf61d522b9b21755ab60,533.1516595118553,534.01475986053
77ed3bf197ef4d58770701128341fe97a7a98513,537.1137685166227,533.9372671952254
19f865b42f5baf80dd24199e39d4a625ad169daa,492.94321994985444,533.8980628428156
5a42c3f801e77d628649a6c34f3a4e5b80f232f7,474.7954990866369,533.8368092628485
87d03ec4a277f52567da9b37e0a5cd5801acbebd,491.53940201522,533.7207815281581
d433e6e4eca847b81f68148f22ba6304a1350c70,548.3529662804482,533.6389427467947
9419571d87eb01cd325465e4fd7cb9ca5a24876a,496.8891593120802,533.6159502796419
9aca6eda9ddd64cdefb96186afceca5a41594ba1,501.1962683988974,533.5798862092088
fbbedf651635cb20ab7d73c0df10349ec19406f4,502.8393331620038,533.5540951891439
5b7c07974bbc5152dee67fd938d13fc6af6d3956,492.51166037032885,533.4795220105701
7d5cd89c6112b9a202a025a24355135bc60848c6,470.31501330622575,533.2614323732074
d82c597039c477b40278be2031cef88a2a761af6,534.7108404527132,533.141192510299
b029471c912b96d1699362cd6eda2b078ad4fb3c,504.0585072113106,533.0833830127553
2a13cec7699aceeeddef567b3cf896c1e9365cab,559.0720645422396,532.9920184406399
1468ee2dec3aecc3756da26170e8b43b92381a28,481.05532996582923,532.8824752283322
fa6c1cf41ff915d405e1f65f10f564a117baba9d,511.22116181120435,532.839379565106
b921a4ac834cc1109c06e7c1de9439c0daf16e06,509.77891570079,532.7987378192732
e5a719da84b172bade27c1f61389cc74460cc4da,489.8387686277717,532.7872672269824
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,514.786315766511,532.7198997428127
4d0b3bca1ec9337bb27b9d6710702ebb79a90046,506.60631145236044,532.6113270816268
40e2e95482bc788904660e788695e63b06b75b2e,482.3693661208399,532.6007712726209
6b3fa568475b2e85aa720fac13974b954160e755,543.4398992567058,532.525685501916
974537a130b3e5947e0d114c2624859b10affa6e,521.413622527816,532.4705588174712
37479cc6bea164d3d5a329917e99bf1256ca65a0,492.4039300557008,532.4535038254382
0654c8263516d72be6891a0ecca904f41c4d10b1,505.14708702567754,532.3372629597173
40272b7b6944953d19441f3d11db1ca6259036c7,488.92757933978476,532.255498858986
8eba2f0dcd23a99655dec302ddeeb45a96353a2a,465.0100742460695,532.2171640703057
50ad15cf445499a53f33dc97b68dd485a0b5be5d,462.37069082296296,532.1582926160847
ffb79549561ce712c3fbc3d130f4e4846a07a954,512.4644180386989,532.0707861062949
8c180eea9b9d21f5f2feeb756e1eb2072ae13276,517.6046830166526,531.991814195234
b8574cdb72d7c948c3c536501930f4998cefc5f8,498.23592314658345,531.9435970895
fd5d711ebfb20e5c32d239e11fec3b86ce5dd375,449.11566486177776,531.8663804366984
31ae66f0fe024acae4490915c348e487f2367574,508.2499992715427,531.7857140775836
357f19bd5cb66a76bd6dcfdab76c74aad67dbc51,489.280043190798,531.7704885307043
c24fee75512e4663c32d2dc4446d160b0f422dd6,489.34813838635307,531.7518490627675
4bc5712bdb9067b1814e969e71d5cdad59bb38d4,492.68158124074614,531.7328327354512
f294190285c04b1d4c5116eb0f3bfee2d4171110,483.87141116491193,531.6775460471177
c6276f27d568361cee956964fb7149a64d477a72,498.4540068220586,531.5059067110643
d78f546dc4e0d0a1b75efe170d1b09c909f056ff,570.9622197392839,531.4749199255097
93694c58636eabfe86550e734efb3775ba4d739f,485.98474443038566,531.4432603134436
87f89c855f377c5b100ad2986cc6569e31d94a98,543.048150191466,531.3280429118474
ac2e0816e652cf5260cb45260a9db9a29833b15a,495.1236010230271,531.2067431494363
dbb64303619086dd97eb44f0617d393079fe5bd9,495.5522145943172,531.1053946459955
d7aecd6b60d8431c2c1e0751e9b9d7a9bdac1d34,494.68488388997616,531.0766334923742
206d270313876e13d25eb8b34b66b5fe9caff25e,496.22825785169266,531.017597481436
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,493.7516579880723,530.9909499013539
b579ea83f2d6c15b2c717d16a89827d65f39904b,469.3313039853933,530.9756106624933
469a2496f12cda71984b4783186e4a81ddc66d05,475.17880248194376,530.8510864234124
d077ad9b71684906e32bdfefac01c893ff875c40,494.737464962878,530.8487995132032
a3af6be26868494212d438ddc80ba11e55d7261c,514.4393101375658,530.7874219440664
13aaf6335f43cfc1b8baeac559324f20b2653724,504.1824918384304,530.7140452871705
1564df692d0a64c7dc1587cb6ecf5e973143b102,511.9997720640577,530.6761253516355
db58077a6d9064040df91d4c211f102003d2e1e2,463.30017451673035,530.4762403381135
ff66c579488371b92cf83705b37228455ecd7d77,492.73041061898044,530.3086887482801
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,447.4583798692554,530.235727581692
ced936a58ffe6323bb917e8aa72dd83e6bf6c1bd,478.77210843703153,530.2063166962947
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,466.86434433252816,530.170765047389
7cd5166d52a98c82381002ab0cb4ea73bbf8d976,495.8671871588196,530.0668153787103
4c3d0438add4c03cb81a25c5eee309226aa28053,459.6381666501939,529.9632857095792
f3669f0c65dbf99cdf8f5f176587e84d5fc7560f,485.7990270856555,529.9616267863778
db3a352bdaf9f14477f254265367540b233706a1,490.3497214727648,529.8713489922185
72a507d6c2f908c2ad64c9ee5ee8a9d83319bd7d,479.7401765132329,529.7638599561618
1af12f565c1a632fabe5a671a024fafa8198ae5e,511.6875212646732,529.7440536946685
fbbd23fcfb37cf90b8c1f58eafcab62771f3cd71,488.5267553723873,529.6552634397298
78f0e8c308b8b48c6c1a537070647da6f5740177,491.69339030179395,529.3981115147983
5048b09c39fb52662d335b97e2544b88e9a92eef,493.1774865532293,529.1935675866368
c1879190680836a87f332da038342397e16c5ccf,466.9507033340596,529.1097247621123
52db0d4af401da9cb2f1c8fb7c0045ed0df42c45,481.0156128759958,529.1044608217131
c7edc5daf30c7d84bb0b858deb7b6f0cc58fcad7,492.0749794850215,528.9642798528633
b935e46f14ef9cabe4855d768f80a882afc5bbf3,500.7241734531447,528.883097177089
c57e5c73a18d895c0d10f18f4ca74d5073c16698,527.8933528782311,528.8314341556851
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,473.173134347812,528.7113717184225
373440621611720645f51dbbada979c89bb14cd9,488.8830968027507,528.7046943245954
d5f700a4c81ec3bef0fc6dd6157aaab6300bd809,481.80016526919843,528.700047219771
a8ff98be02bcfe5ee1b05b1750db420c784f10ea,477.84249596575404,528.5835702759298
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,471.7525083951469,528.5245262081372
35c68cb7b68131dd4395dbaaceafc098adb26efe,485.9358242958865,528.4721402750152
030319ee21c3366af809e1d2fd6e3b755d1fa82f,470.33338666771726,528.3476342860145
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,514.7893261120565,528.3207598415399
9c253b06f51da906ba681a7659bd042564902323,476.54859555299555,528.2853130151416
879d82fe92a01214851fbeb62cd533fbc9d4ab87,514.3762774313087,528.2789364089454
c9210ff822feac437edffb18dda200a8f3ea1a59,478.7610172277656,528.2031477793616
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,455.4380076468778,528.1918117086318
644e204a4cbd6c0aa096e40288ac0495295f619d,525.6554194991136,528.1348817616515
b29e693875a12afa6a3045497e683536257c9619,516.3648910981083,528.0090165042214
1c86c6bc97a76e31219f8902c13627c0de70c6cb,484.54832153519743,527.9042823433897
b5901275f251a35d91e966330f05cd665b01e08e,485.6721652843084,527.8729996050405
b38a03232f43b11c9d0788abaf060f7366053b6d,615.6658511812494,527.7997670041665
3d5b9fd61ce94718a295cc7508ac951ccb62e1a7,448.90257194165946,527.7959729357123
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,493.2020770019983,527.6101172386661
b04d55df23021bca201b74ffe2e63ea7f2449877,477.32773476702533,527.560305171531
ee0885aa265050eeb090874d8fc0efe12ea4c32c,516.2829590253979,527.5189406739232
83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,468.44996422977067,527.4999897799344
bb88ac36b666abc27de374d89bc8c931c62a4f6a,470.2682941618183,527.4480840462338
d7150a1ebd50d9f117d1111b490a374253bee71c,538.0517753159105,527.4005072331172
ff298bf688bde9db13791da42e91b7d40a02bd0a,509.0983559495233,527.3471493189114
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,497.4748197885072,527.3166151776687
e001e1d73163c327a4d800697b1b36cd6921f60d,467.44968132541464,527.1903851405947
9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,494.27235333790003,527.1635295251142
5014932633e0f6c5964dd933fd8b0bc65d43f237,465.92185795024625,527.1252927476895
bee771ff249f080561ad1b67c3a0050a3ab89b32,478.52981556384316,527.1037568277648
4ed7ae24be2a2bef1934ba9591b8a97e3b96ec03,456.65134863244526,527.1003853235559
18a653046a82a4c5cafbb1bcd27cb5b0f8875292,488.95937214733465,527.0264872801908
b547c6aea174382412cf6481827dfd8f26fc2e1b,485.59514058771,526.8890877869648
6e54fe08c0b09ce7e1e97e331fe394ef9bc90ef7,465.27409017831604,526.8021210033285
9afdfe6c386e81e45555a0852401a0d5c870d41d,481.33778754492755,526.7679392985507
5a83265b4a5d69bd72fa4cbcaab772cdb6b3f243,477.5815520261346,526.7471101027052
de867b4fb4349ae1ea2ec86828f53d5eb6921367,463.1355627301963,526.7434941133894
8a71293765196e4ffdb21725bd389f75444e8170,492.0627310627328,526.7226850655427
160794097a3f0ba16188dc929120462ffad2fd28,492.00470137249226,526.7203908683312
205142cfb5053b476483020f0128e68d0ff66a4f,464.72496060737825,526.6547506497271
53758d4e489f33ad1709258781c0db4fab9b5803,475.28037258394824,526.4991540716043
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,496.3143352258487,526.4136195883377
16f6526457cc7d849c2a9829efa0e021c78353f0,506.591416360409,526.3927856267835
8c000f24fa59f6853dd3934d184bed253ad81c40,479.8941392785213,526.2364207462442
63393ce3741aba030985130fbdc82348bc5c964a,485.5552400781117,526.1491162127938
ac1df349db67d05cd3b442fc71eec050caee4525,470.7590253353279,526.0930548577128
143481c553f2f07d71a7b02d4364cf716eb213c3,495.727727391835,526.0888744929052
45a6fba80a860b768d6b4172b97e35f0b06db075,499.8255282697737,525.9406271246972
b586f97dcd32cce5a58846e9451b362bb2610fab,475.8983688255982,525.9233434739805
2dd3dd83210e8f80016107dc4face5ea65596f1b,493.52354617591635,525.5733941454998
b3efbaf38594d11da966cdf6867dedb2c0678db8,486.01674386373577,525.5666887229721
b4d25b1cf44a7745a79faeea9a05723135d83bbf,478.5774249314575,525.4792642661307
7e760b93b2a189673c81aff7015aca45b4f50f3e,454.2964058734772,525.4227826305173
959b828c4bdc336dbb72eb834196503a81414f12,502.6491407338336,525.4092783049049
6959680884f838fa666cef4dcaf6f38c68015a75,464.58145523182145,525.3280348281395
4b1272abd1c223c6b3866738343d0d1a187bceee,449.976977339853,525.2696125732913
c812369981a0fe8c2c188ce5ece4a3e09e9d4039,542.4190435315606,525.2578219613982
cfe0f454f1fd932111f000ae3ef25a0674514ff5,460.0336618304559,525.2334271896541
20c42e9f018bb5ca1bc44158f0e86d161c7c886f,502.6259749443539,525.1598023650536
9ea7b75d91aa1e25a4a6ed86531e9b0d1979b193,468.4100703277657,525.1552581888855
b8d0f1da446432ea817dbc27af42cf7b54de7cc4,475.6201203891261,525.0152724921312
ec12ea01cda3dcf0c6271ea7140c656f4774264b,463.0292135670808,524.941680066785
850780e64534861d103ca528d9f83d2efd6e5340,603.2901358648296,524.9400388185228
d0f351638d60e84b890a498d69c9a7961cdcdf36,451.6014240773116,524.8813592601842
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,498.5136249378595,524.8657976012931
95c55f3a9c01e36da49a2bcb5a32428885481174,467.9572075432124,524.8544402504417
873ca0475258c0454ff969ff7f8b779c30729f48,467.76487629633743,524.8518694180011
f837a4cb05a5fd59d20138182f5e8c721eadd584,477.03734907296064,524.7725759256077
0181d96df3733bc40c221a488d453f150d34d829,480.89102445597143,524.7688641302775
43345fa824e2d2e14c9e55ef4203fa7281384d08,478.1764135873351,524.7551657868577
664d87f57ae3dbeef8615f9d75471b4d41806ce5,461.8922239055577,524.4977782587307
0467e022da4ef897f666bc76f31e1bc8976f7e92,479.38055232629773,524.4563482837041
b6e88ccc0391dece267c4d9b48c44490903b46b4,457.0885655018258,524.4491139529026
95068b8d72613d8b51b22243060dd50a498e4dbf,485.2021853658747,524.3577672473928
2383fd53d2062cf9eb760ee159e8599d784ea3ad,519.6990799861446,523.9806895198509
62290729ef9644d05b5393134d45ea812e7581cc,531.4609055918596,523.9412111214837
5001def5a54c7352a7f5efe6ca553cddeca44e73,503.25064687400356,523.6716133925725
9d8fbcca019a71a67c870dce2de462a019da9c69,521.4670589855448,523.6477311387271
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,479.1647649144546,523.6423137850823
23b99de44a07ea38f827ad0714169bae4bcc8711,514.1566626794483,523.6399988607948
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,476.4065900525175,523.4637876340527
a04d8a60ddffbec04f7951e77d84f570b689cc32,481.4317268167183,523.3519219476339
c0c1b0a9bb9f86fe701ea75200255f2841612546,488.1829369511968,523.3379819860562
69c5b1a335f5a1a7890fba18c645292cf84b3510,503.8508021137919,523.3192767944167
830a84bcfe5c2926f032e0cf1fe35e5578136c12,493.4604616710284,523.2839414298176
489533700e5aaf4df4bf2ff5f8a33ae7afcef8f0,524.9991547434083,523.2569013552595
ba1d192a71d5ac1a0b9a30bf3c80ef9dc59fefa2,458.3549157532848,523.1061664057005
bef153124bfcc2ea04c1a5c6600dcabe1a706e95,511.5024883775197,523.0959490602438
54c7718ad7db29bcb6b9e4794f4c75ecf03f077a,472.61285564491965,523.0608158985484
a676b8e3dd80f852ba847370fe26c1fd7cb6ba62,548.9116725718029,523.0223826395627
1d24aa3d5981652501dfaed0536c6a7268269e42,501.1981648688788,522.9613804387272
3d37ebd4442995d8706e2b61a82e24be7810ba60,476.58834691353036,522.8728610229134
5ecb8e72da4e5dde4d8555f3ca53e54d0df6ee32,475.40783713848265,522.7689058490903
d1254c3f862adb5b712fa171e01be8fce8b7041f,496.9598874396774,522.7028249827649
8188ffa78cb6f6ef245a08e8da0e07e1f5220ead,473.8088492678068,522.6501474098496
7b246796c124c19e12e3b682ec3461a13d915c8d,530.8979352444792,522.6470291174703
7a991331fe38b04bbec6093638cda44d2b67995d,487.8044739887275,522.5869925682078
ec7568a362048cff5a24b71baf17f104026df3d6,458.9553763209654,522.5729646631329
a885c6414c26d4d629e03aed0474afc2f7c65290,481.5698550207616,522.5009109583128
755163a5846bc975b2f56d173b8d007274af14e9,481.0821801361412,522.4996705150879
5312f0c3c82cb02cfcbaa0fc1f9ca301a8537afb,480.0698210338871,522.4770917239678
6ffad4a5c8cee2ccedcbd5f58dab539058ee1c92,492.60587464390716,522.4731070411164
d4348ecffd6bcf2240a87e2894b44b060871b4a8,481.70000120202855,522.3761908196271
0aaadc32071165f37cbb249e0254aa66ccab18d9,463.16005693298143,522.3457305522804
460a86304849bff208ecc8a01cacef1de540f316,472.9685801414023,522.1910228975436
3286957d6fb4630935c69e065cb921e8c4cf435d,471.2941653242128,522.1459519973941
7445f90d807cb216b27ef662dcda107e59ef9ef4,456.7227504675571,522.0350715621593
275dbf5782d8cb4d2b444ef0a80782d9edef9307,489.0922974435447,521.9977992695842
78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,482.4016943053798,521.8766745634418
c77c815f9d63cbd95e09f5f89ff9ef2763939abb,476.59144174338695,521.7546976409676
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,486.64844949773084,521.7090808088755
2ad0a36ad66e41485900d58fcb8e59b18770a697,489.39051323199175,521.6544323519977
413cbb38b2e2522f8167ffb9daeac1347b281393,478.9004425847113,521.6001264527747
b08e7791ed1e566d577bc75822b967ae97f0ab4b,470.4605957949935,521.5982654652363
8f7e98af73893e49b3186ce639368de288ac8388,480.5520247876991,521.5720070821998
befd4aaff30d6c45237a045a244efdb4fac8a8e3,469.56413361767653,521.5468953193362
35736d0db390f11f2655ecbdf2f4e0f95913c013,470.0972207314853,521.523015447091
18cc562b243cac2c8f6e88260ee7de9345e511da,493.36679559102754,521.4667035021984
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,500.3275251909895,521.4269119593304
97086b1dd587a233ff52fe4dd6df8168f6a1df04,476.40347986143485,521.2438513889814
0115b0abcaa64883c780f4395816c763b0ba1dba,473.1145134603614,521.22795622677
580169d1f82af2f7df48bdb202bc29b4de0827c2,467.4515735297579,521.2194971989784
b66a8bed940db444fa84c20a97988cab24d7decf,469.6402421560659,521.1972120445903
01b0c0b024ac178a6b7e784a3ee166967c83f01d,499.82664283256037,521.1599931902554
27d52323a6cd30cbaad5a3c56dd486e50868c054,492.51476750621435,521.1518383351089
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,481.20694613452696,521.144841752722
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,498.20079322487015,521.1383218737725
085204a06b7e7733d436301b4e205e67912350a2,496.9301158949569,521.0276521604638
eefaea6108477875f1a1f8f21cdccc18eff9557d,476.42882006437287,521.0034723993447
633f3f9dcb688ae4ab0b54e3895adaa9306459d3,525.2303517838382,520.9705767001442
1980b884a95091958fed36f2a25f4f67d951307a,463.74564728926106,520.9273277969316
5e139289eb167622f915eea3d1d6e49d15d1c873,489.4840383369112,520.8763919057842
db41f8e8f96de2f4bbba079fc9fcab78811a3589,452.5827064107696,520.8664875459342
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,498.28055627038543,520.8039684582053
69b82b274c4e45630e076443ad0f92022d55f561,506.75816587017135,520.7499521533822
bc4ae3f2f8d846b4db80a0e667d9f4697d1de651,473.2148571597097,520.6994829980123
70f54399076674b5788c25a4f91590eef521c586,487.8254127410339,520.683451259343
69029c08cd046608078c004179d57137c7bc9789,481.9297814108791,520.6323184983464
0d39893d356775331adad3c2b435bcdc4ade09b7,444.1385153662448,520.6300520094032
940af68ded6af2875708611051aa7ff3f134d80b,490.79101888420786,520.5974339669165
f9f97be65995f788162d8315c36d620456363008,482.3910963582635,520.5450751499801
28c2105c3a17666cabb18b92e3e1be803c39fbc1,470.6704803201706,520.486803901001
fb17ce23125facd0bd44e9f9877590f1999504d6,483.23608174649956,520.4103090704285
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,470.8179642988507,520.3146564663383
fc83d67be6e9ff7cad6a5880e7fe7677c663d03c,475.1341553414554,520.3145205737492
cbc301183dec912f3513ca766bf03dd565f3a38f,479.9686276425321,520.3053221835806
15d811e8440d558502b346d45cf65d3ddf47daa8,468.8594648712575,520.2646090108356
57988850e4cc572fb8e4196b26e5a85e254496d3,473.8698929808866,520.0294932326343
6e5680b9ca98ecee6f1bb1bc12acc1568959bbb0,478.94059641648505,520.0115989761385
d0c56c5d1e19653aeb2c6fdf16c80ed09270dcaa,450.3362596132673,520.0055979847431
aee562b057a663232ded7ad7dd99f532abd88f1c,489.47826170861066,519.9604557262696
571eaaab585e42afa999ebe6d3ba4afdeabc1f3f,448.9713557364391,519.8441968770778
33e67e0ef66564061ae8b2a0f0970251dff39512,476.90762719601395,519.806941103623
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,513.8003998326703,519.6905904283819
df7d7db821755b6e9a024a3cebe06b8155d9c708,459.50177901908654,519.6433654340248
4665254e0bacb0ecb8a006903b69fa80b51490d5,478.7862296487858,519.4436846615579
7c2c0ca131808098924fa3305efe67029c95e527,494.9423881562998,519.4121109017999
7cfb1d64261039d25784ecc70e9bf286ac9492c9,468.83885482061334,519.31586328208
bf1d7b7e09e8e83a7ab98bfaa3bc6a80c2d8b791,491.3773375553856,519.3125726348721
a644cb43c16195db2b590b4b3acbe78beb00a757,496.1982936006293,519.2995124573226
edbd98c2275dc5ea15a988e19993c9363766ccad,461.34287472744586,519.2027261126035
b5a6c99e0a60f42bdcd58c77460ab168ec8a796d,479.055933304143,519.1683618964219
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,486.85572393824606,519.1492544585466
b51c926e18c5c6988c59600cef4d26967affc458,514.3420062453933,519.1262874986838
0b01e142abc07e710ae4f8a315866d95f16d592b,520.4376984831299,519.0917233761323
f6ab21c4f68401fe4558a3a48bd2771f24fa9642,467.0405849182442,518.9782623575936
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,497.1435437847021,518.8981553670577
5a9807c656339abe3e250fa7a6da78a597db03c2,480.39623984437145,518.8751161460109
daa21c00e3cf98a5a1bc08b107c5c8c2c3349fdc,497.1353346120727,518.8481908415446
05cf942d421a1328096dd41aa129871a0f151617,457.4190577355613,518.8340164958747
f3ef288fa31afac3b0ca3aa433d13e272fe00266,488.8440336239651,518.7792477020853
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,477.4042338041771,518.7440668011934
508fb8507c33a15fb4655b07cf9d86a2f324fad5,513.3461612373583,518.6131889249596
6aa3e17c6bc83770c3d592e90f353c4be9fc0351,472.41952770822627,518.5341507737788
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,453.1498335587235,518.5332857786829
a49b010075be6ea1fbe200b3a4482f8db22935bb,531.3583743750476,518.3738212500136
7d5816ced6de8b7762dceb869f14673dfa0665e1,479.0372885488125,518.3725586329941
c54afd21afaa320e4f0c4d11afc55d63f3915d68,461.2295639333074,518.2703515999926
41474f2dda61d97f38ba79906d3dbcce223d1bd1,510.934239572957,518.2621636875115
81b33d71e5ebc917ec942db656d620964fada49d,473.2028769134305,518.2341553085992
f0527e3f10cbf275c69eda7ebf7e521f74723644,481.58383676602807,518.2287152664843
a046d5f1275b3d7c4c80de122f5783110bb139de,489.5542600292468,518.0202647702611
abc87cab48016e432001667ebd118866826eb26f,478.36136563064207,518.0080092278025
53e74317befbb39e2f5c738c306fc6d34aaa192c,480.3965676896394,517.8514002922778
296d043c4cf92f5472007f8d2b26aef6ff465cc8,475.70730367079,517.8306581916544
6f3c39ad7d70a21397b82f781d22b15c0eb19756,466.6074661628082,517.6878474750881
d544326f8af83fa4069d6d56482b05b23a30fd1d,509.3270330085115,517.5743903833843
eb5b77450ed7c37fa61c785ac509af0982f32800,476.2112892114348,517.4270350127908
811dcae2887107c5930bb6a68268e5b5a7ba8927,483.5020440275395,517.3815363888209
7beb78f667f6db992cebc1c3f69b0a2b0c55bde3,478.4701189948347,517.377176855667
f392f58168becc2a019d9c3be90bd199453c9fa9,492.46616382631134,517.2855706170413
